PrimaryResult	False	subject-app	2026-06-12T15:04:06.722Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:04:06.785Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:04:06.882Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	True	subject-app	2026-06-12T15:04:06.982Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:04:07.083Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:04:14.059Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:04:14.159Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:04:14.259Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	True	subject-app	2026-06-12T15:04:14.357Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:04:14.38Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:04:21.487Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:04:21.582Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:04:21.682Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	True	subject-app	2026-06-12T15:04:21.782Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:04:21.877Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:04:28.866Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:04:28.888Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:04:28.987Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	True	subject-app	2026-06-12T15:04:29.083Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:04:29.266Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:04:36.314Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:04:36.387Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:04:36.482Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:04:36.582Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:04:36.679Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:04:43.845Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:04:43.884Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:04:43.984Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:04:44.08Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:04:44.18Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:04:51.257Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:04:51.285Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:04:51.389Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:04:51.484Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:04:51.583Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:04:58.603Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:04:58.683Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:04:58.783Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:04:58.883Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:04:58.978Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:05:05.918Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:05:05.985Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:05:06.085Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:05:06.18Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:05:06.28Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:05:12.812Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:05:12.967Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:05:12.989Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:05:13.167Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
PrimaryResult	True	subject-app	2026-06-12T15:05:13.189Z	RevisionStateSample	rollout-event-1	Provisioned	3	subject-app--0000004	100
PrimaryResult	False	subject-app	2026-06-12T15:05:19.817Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--bxdkxgx	0
PrimaryResult	False	subject-app	2026-06-12T15:05:19.884Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000001	0
PrimaryResult	False	subject-app	2026-06-12T15:05:19.983Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000002	0
PrimaryResult	False	subject-app	2026-06-12T15:05:20.078Z	RevisionStateSample	rollout-event-1	Provisioned	0	subject-app--0000003	0
